Date,AAPL,MSFT,AMZN,TSLA,GOOGL,FB,NVDA,JPM,JNJ,HD,UNH,WMT,BAC,PG,V,MA,ADBE,PFE,NFLX,DIS,CSCO,ORCL,CRM,AVGO,KO,CSCO,COST,TMO,ACN,ABT,PEP,CVX,DHR,LLY,PYPL,ABBV,CMCSA,INTC,NKE,VZ,QCOM,WFC,MCD,INTU,MRK,TXN,LIN,MS,AMD,NEE,T,LOW,C,HON,UNP,TMUS,SCHW,MDT,PM,UPS,AMAT,BLK,GS,SBUX,AXP,FDX,BA,BMY,CVS,IBM,SPGI,NOW,AMT,AMGN,ISRG,PLD,MRNA,TGT,CAT,CHTR,GE,GM,DE,LRCX,ZTS,MMM,ADI,ANTM,ADP,COP,F,LMT,MU,SYK,BKNG,EL,GILD,MMC,MDLZ,PNC
06/12/2019,67.6775,151.75,1751.6,67.1779,1339.39,201.05,53.0425,135.04,140.38,214.28,280.1899,119.78,33.67,124.19,182.17,290.3999,306.23,36.297,307.3501,147.66,54.83,69.51,158.01,316.05,54.42,43.84,294.9451,320.1201,202.55,85.48,137.36,118.01,148.22,119.64,104.34,86.98,44.24,56.81,97,61.19,83.82,54.37,195.35,256.1799,84.7208,122.37,205.53,49.8,39.63,58.5975,38.2,116.28,75.81,175.46,172,77.74,48.95,113.09,83.25,117.53,56.6,495.76,224.61,86.32,120.61,156.61,354.0901,59.95,75.36,127.247,274.3799,272.04,212.2,233.77,195.1899,91.43,18.94,125.03,142.72,467.8501,88.8,35.54,165.21,269.8601,121.72,171.47,115.89,285.27,169.98,61.97,9.02,386.8601,47.93,203.99,1930.27,197.92,67.08,108.25,53.84,153.81
09/12/2019,66.73,151.36,1749.51,67.906,1342.99,201.34,53.0425,134.41,140.5,216.53,277.54,119.36,33.51,124.87,182.92,289.0601,307.05,36.3254,302.5,146.21,55.31,69.66,157.48,314.3799,54.07,43.9,295.1599,316.4299,202.03,83.87,137.16,117.3,147.53,120.24,103.78,86.44,43.89,56.53,96.63,61.01,84.92,53.92,194.68,255.77,84.5968,122,205.33,49.6,38.93,58.5675,38.04,117.87,75.33,174.49,171.36,75.87,48.95,111.13,83.59,118.14,56.6,497.0701,221.81,86.28,120.46,156.51,351.21,61.28,74.99,127.9156,272.0601,269.7,212.65,232.82,191.0565,91.38,18.78,126.45,142.83,468.6599,87.92,35.38,167.9,268.02,121.23,169.83,114.62,282.3301,169.07,61.83,9.01,383.3401,46.45,200.4,1905.79,198.7,66.93,108.34,54.17,153.7
10/12/2019,67.12,151.13,1739.21,69.768,1342.89,200.87,53.495,134.5,139.99,215.9,279.52,119.14,33.53,124.27,182.26,288.6101,304.1699,36.4771,293.1201,146.1,55.82,69.06,156.4,315.0601,53.77,44.1,295.78,317.0901,201.88,84.56,136.27,117.89,148.84,120.65,103.62,86.56,42.77,56.59,97.01,61.23,84.115,53.69,194.95,252.32,84.9592,121.37,203.95,49.67,39.44,58.6125,38.06,116.48,75.78,174.04,171.85,75.02,49.19,111.04,83.9,118.54,56.62,494.03,221.88,86.04,120.9,157,347.8999,62.09,73.18,127.9061,271.6599,266.78,210,233.84,191.79,91.14,18.87,125.77,142.87,461.71,88.08,35.11,169.9,268.99,122.78,167.66,114.41,283.8501,168.43,61.76,9.07,384.4399,47.46,198.13,1904.63,197.92,67.08,108.7,54.06,155.6
11/12/2019,67.6925,151.7,1748.72,70.54,1344.25,202.26,54.335,134.18,140.98,212,280.5,119,33.64,124.66,182.01,290.05,303.74,36.2306,298.9299,147.59,56.31,68.96,156.39,319.72,53.95,44.28,295.3,318.0801,202.3,84.91,137.1,116.23,149.67,120.78,105.51,86.7,42.07,57.07,97.18,61.08,86.99,53.17,194.72,251.9,84.8447,123.72,205.64,49.45,39.47,58.945,38.17,117.66,75.55,176.01,174.45,74.62,49.6,111.72,84.84,116.79,59.04,493.9099,221.19,86.59,120.64,159.08,350,62.41,73.35,127.7628,272.1499,267.3,211.56,234.01,191.5966,89.8,18.65,125.8,144,465.8701,87.76,35.24,169.7,275.3999,123.56,168.74,115.85,280.6001,167.24,61.68,9.11,386.24,49.26,197.98,1925.88,198.56,67.78,108.97,53.93,155
12/12/2019,67.865,153.24,1760.33,71.9359,1348.49,196.75,56.0175,138.02,141.34,212.04,283.6101,119.76,34.68,124.57,182.64,292.21,305.96,36.534,298.4399,147.76,56.47,70.34,158.59,327.8,54.14,45.67,297.3401,319.3601,203.92,85.97,137.18,118.81,151.3,121.7,105.67,88.73,43.01,57.55,97.72,61.17,89.05,54.36,196.31,252.75,85.4073,126.07,209.92,50.69,42.59,58.475,38.35,118.2,77.05,177.39,175.22,74.89,51.07,112.38,84.05,116.95,60.36,502.1201,226.05,88.21,122.64,164.89,346.29,63.94,74.26,129.2529,270.29,265.6499,209.69,235.99,193.6566,88.92,18.45,127.52,146.78,469.6001,91.5199,36.1,173.82,284.7,124.33,168.56,117.81,284.4199,167.16,62.59,9.32,384.05,50.97,199.77,1948.48,200.62,67.63,110.28,52.98,159
13/12/2019,68.7875,154.53,1760.94,71.6779,1346.87,194.11,55.9975,136.81,141.38,214.08,285.48,120.29,34.44,125.47,185.14,296.0901,317.9399,36.3349,298.5,146.38,54.51,69.23,161.13,315.4199,54.42,45.3,291.8701,320.5,206.66,86.35,137.94,117.96,148.52,121.53,107.65,87.84,43.58,57.79,97.77,60.81,87.83,53.79,197.12,259.6399,85.045,126.64,209.05,50.24,41.15,59.2375,38.26,118.5,76.39,176.98,177.03,75.47,49.95,113.52,84.67,118.62,59.87,498.6101,225,88.67,124.72,165.67,341.6699,63.82,73.59,128.1926,271.2,272.98,212.52,236.74,193.2166,88.54,18.62,127.22,145.53,475.27,90.7199,35.65,172.5,281.95,124.45,168.79,118.77,284.1201,168.26,62.7,9.23,386.47,51.2,202.93,1973.6,203.21,65.77,110.54,53.24,158.64
16/12/2019,69.965,155.53,1769.21,76.3,1360.7,197.92,56.2875,137.34,141.79,215.53,292.03,120.54,34.7,125.56,186.24,296.96,323.8,37.1027,304.21,148.46,53.99,70,161.96,323.1299,54.42,45.98,293.5,321.46,205,86.4,137.06,119.36,151.44,122.85,109.57,89.43,43.53,57.7,98.81,61.23,88.43,54.22,197.88,263.5,85.1403,127.07,210.02,50.72,42.35,59.8675,38.59,120.08,76.91,176.4,180.09,75.47,49.72,114.54,86.25,119.12,59.96,502.05,228.04,88.78,123.68,164.1,327,63.5,74.4,128.1162,272.6101,281.79,215.6,243.2,196.6799,88.36,18.52,125.96,145.36,470.23,89.36,36.11,172.85,284.25,126.46,170.75,118.86,291.78,168.59,62.82,9.39,385.95,52.94,204.25,1995.02,204.03,66.12,111.65,53.71,159
17/12/2019,70.1025,154.69,1790.66,75.798,1354.89,198.39,57.0725,138.18,143.56,217.72,290.47,121.28,35.04,125.31,185.52,296,322.8501,36.8752,315.48,147.73,52.84,69.68,161.63,323.8,54.42,46.44,295.55,319.79,203.4,87.06,136.17,118.6,150.77,125.33,108.46,90.08,43.39,57.3,99.65,61.49,88.32,54.34,196.52,260.3999,84.8829,127.09,209.66,50.9,42.77,59.955,38.5,119.32,77.74,176.7,177.39,75.49,49.49,114.35,85.95,120.29,60.79,502.29,231.15,88.13,124.95,163.23,327,64.11,73.35,128.2022,271.5601,276.1399,211.93,242.84,197.9066,87.31,18.44,128.38,146.37,471.1299,88.8,36.31,173.84,290.5701,127.1,169.93,118.82,290.74,168.32,63.52,9.39,386.8899,53,203.46,2001.87,202.43,66.2,112.05,54.09,160.36
18/12/2019,69.935,154.37,1784.03,78.6299,1351.91,202.5,57.3775,138.04,143.19,218,292.8999,119.86,35.11,124.01,184.9,294.74,324.3799,36.8657,320.8,146.26,53.39,69.87,161.48,327.4399,53.91,46.64,291.8701,319.6001,205.76,86.93,135.97,118.55,150.01,129.48,107.83,89.33,43.19,57.17,100.57,60.86,87.98,53.67,195.63,263.2,85.455,126.35,208.33,50.66,42.3,60.0725,38.74,119.31,77.92,174.64,178.22,76.31,48.66,113.8,85.7,117.95,60.38,499.49,230.45,87.99,124.26,146.86,330.6799,63.15,73.28,128.3837,269.45,277.45,217.95,241.94,197.4233,87.55,18.64,128.08,147.12,466.52,87.68,37.31,172.61,288.02,126.99,169.03,117,293.1799,167.56,63.2,9.54,380.5701,53.04,208.52,1991.51,203.94,65.68,111.53,54.53,160.05
19/12/2019,70.005,155.71,1792.28,80.808,1356.44,206.06,58.865,137.35,145.35,220.22,294.6201,120.08,34.95,124.92,186.54,297.53,327.6299,36.9416,332.22,146.15,53.24,69.39,163.33,324.1001,54.32,47.88,293.71,323.25,208.3,87.35,136.47,118.13,150.44,130.85,108.88,88.77,43.64,57.96,101.15,60.8,88.49,53.63,197.06,264.05,85.8078,126.4,209.4,50.86,42.83,60.1625,38.93,120.21,78.2,176.5,177.47,77.22,48.2,113.49,85.99,118.56,60.67,502.3401,229.94,88.52,124.83,147.02,333.5,62.85,74.1,128.5269,272.48,278.48,224.2,241.84,196.2366,87.31,19.41,128.7,145.02,475.6699,88.32,37.26,172.76,293.29,128.74,172.15,118.7,298.22,168.74,63.19,9.41,383.1499,54.53,208.08,2003.12,204.29,65.29,112.21,55.15,159.53
20/12/2019,69.86,157.41,1786.5,81.118,1351.22,206.3,59.8425,137.24,146.06,221.19,292.5901,120.29,34.96,125.36,188,298.5701,327.6101,37.188,336.8999,146.88,53.6,69.94,164.55,319,54.97,47.45,294.8301,326.72,211.1,86.66,137.92,119.68,152.85,132.43,108.75,89.29,44.09,58.95,99.96,62.07,88.85,53.33,197.14,267.1001,87.3239,128.95,212.11,50.69,44.15,60.6775,39.15,119.73,78.51,176.41,180.4,77.4,48.12,113.74,85.27,117.4,61.81,499.5901,228.93,88.46,125.77,148.12,328,63.51,74.58,129.5107,271.6599,282.6299,227.74,243.06,197.1033,88.03,19.83,129.15,147.57,476.22,88.2399,37.25,174.65,297.4099,132.68,175.37,119.82,303,171.09,63.72,9.48,386.47,55.06,210,2023.26,206.86,66.85,112.32,55.4,159.82
23/12/2019,71,157.41,1793,83.844,1350.63,206.18,59.705,137.2,146.44,219.21,295.0901,119.03,35.17,124.9,187.08,297.27,328.95,37.2734,333.1001,144.68,53.71,70.29,163.74,319.53,54.91,48.1,293.3101,328.04,210.83,87.35,137.04,120.33,153.24,131.15,108.61,90.25,44.1,59.23,100.04,61.4,88.45,53.81,196.2,266.28,87.4765,128.55,211.77,50.72,45.46,59.695,39.07,119.59,78.76,176.43,179.42,76.96,48.71,113.89,86.02,118.94,61.08,499.6599,229.09,88.23,124.49,151.69,337.55,63.21,74.38,129.4725,271.3701,283.3101,226.97,243.03,199.1399,87.6,19.7,128.34,148.5,480.72,89.2799,36.77,175.05,294.45,132.37,178.47,119.17,303.1799,170.02,64.6,9.44,391.8999,55.4,212.54,2032.1,205.97,66.75,111.28,54.73,159.53
24/12/2019,71.0675,157.38,1789.21,85.05,1344.43,205.12,59.655,137.58,145.93,220.67,294.54,119.51,35.22,125.22,187.57,297.48,329.6399,37.2449,333.2,145.29,53.44,70.02,163.25,320.5,54.71,47.78,294.23,326.51,211.61,87.28,136.89,120.34,153.34,131.11,108.69,89.85,44.53,59.41,100.14,61.28,88.77,53.82,196.67,264.3301,87.1904,128.53,211.62,50.69,46.54,60.1275,38.96,119.77,78.59,176.31,179.89,77.32,48.71,113.77,86.11,118.33,61.5,499.6399,229.91,88.52,124.74,150.78,333,63.16,74.51,128.9281,272.5,284.2,227.08,242.33,199.6033,87.86,19.75,128.55,147.48,480.8601,89.52,36.58,174.5,294.48,132.92,176.68,119.72,304.5,169.91,64.67,9.47,390.1699,55.42,211.58,2044,205.45,66.72,111.57,54.99,160.42
25/12/2019,71.0675,157.38,1789.21,85.05,1344.43,205.12,59.655,137.58,145.93,220.67,294.54,119.51,35.22,125.22,187.57,297.48,329.6399,37.2449,333.2,145.29,53.44,70.02,163.25,320.5,54.71,47.78,294.23,326.51,211.61,87.28,136.89,120.34,153.34,131.11,108.69,89.85,44.53,59.41,100.14,61.28,88.77,53.82,196.67,264.3301,87.1904,128.53,211.62,50.69,46.54,60.1275,38.96,119.77,78.59,176.31,179.89,77.32,48.71,113.77,86.11,118.33,61.5,499.6399,229.91,88.52,124.74,150.78,333,63.16,74.51,128.9281,272.5,284.2,227.08,242.33,199.6033,87.86,19.75,128.55,147.48,480.8601,89.52,36.58,174.5,294.48,132.92,176.68,119.72,304.5,169.91,64.67,9.47,390.1699,55.42,211.58,2044,205.45,66.72,111.57,54.99,160.42
26/12/2019,72.4775,158.67,1868.77,86.188,1362.47,207.79,59.7975,139.04,145.83,220.82,295.6499,119.52,35.52,125.22,189.16,299.2,331.2,37.3302,332.6299,145.7,53.57,70.13,164.51,317.98,55.02,47.85,295.73,325.71,212.05,87.28,136.69,120.6,152.82,131.14,109.75,89.83,44.97,59.82,100.71,61.29,88.4,54.15,197.06,266.8701,87.095,128.48,212.75,51.11,46.63,60.49,39.16,119.73,79.83,176.88,180.81,77.4,48.57,112.58,86.03,119.04,61.31,503.24,231.21,88.075,125.41,152.49,329.9199,63.96,74.48,128.8613,273.5601,286.2,227.87,241.9,199.3466,88.41,19.86,128.89,148.22,485.73,89.84,36.48,174.8,294.9199,133.03,176.59,119.73,304.76,170.35,65,9.45,392.3,55.105,209.75,2064.32,207.24,66.39,111.84,54.85,161.15
27/12/2019,72.45,158.96,1869.8,86.0759,1354.64,208.1,59.2175,139.14,145.75,219.97,295.97,119.59,35.35,126.09,189.39,300.74,330.79,37.2734,329.0901,145.75,53.46,69.89,164.98,316.53,55.35,47.77,294.1101,326.55,212.22,87.4,137.54,120.3,152.88,131.52,109.4,89.2,45.1,60.08,101.57,61.53,88.8,53.92,198.17,267.0601,87.2476,128.57,212.26,51.09,46.18,60.6275,39.24,120.23,79.67,176.48,181.41,77.24,48.34,113.35,86.31,118.94,61.17,503.01,230.66,88.13,125.19,152.53,330.1399,64.14,74.4,129.2051,274.29,286.8799,229.08,241.53,199.2932,88.67,19.52,129.21,148.28,483.6899,89.44,36.56,175.81,293.7,133.25,177.26,119.45,306.4199,170.77,64.98,9.36,393.6001,54.03,210.55,2072.54,207.95,65.95,112.03,55.28,160.81
30/12/2019,72.88,157.59,1846.89,82.9399,1339.71,204.41,58.08,138.63,145.3,217.31,293.8501,119.4,35.15,124.47,187.83,297.72,328.3401,36.8847,323.3101,143.77,52.7,69.48,162.44,313.46,55.27,47.59,295.1399,325.04,210.64,86.8,136.81,119.85,152.84,131.3,107.97,88.52,45.18,59.62,100.8,61.21,88.43,53.6,196.91,262.8401,86.7995,127.66,211.49,50.96,45.52,60.3225,39.04,120.05,79.51,176.42,180.15,78.08,47.82,112.93,85.7,116.44,60.93,500.8401,229.8,87.44,124.3,150.14,326.3999,63.73,73.7,126.8554,271.9399,282.8101,228.85,240.27,197.1066,88.86,19.05,128.89,147.52,483.0801,88.64,36.44,174.16,292.54,132.21,175.83,118.86,305.3101,169.59,64.61,9.25,391.8999,53.21,208.73,2053.87,206.4,64.93,111.83,55,160.02
31/12/2019,73.4125,157.7,1847.84,83.666,1339.39,205.25,58.825,139.4,145.87,218.38,293.98,118.84,35.22,124.9,187.9,298.5901,329.8101,37.1406,323.5701,144.63,52.98,69.78,162.64,316.02,55.35,47.96,293.9199,324.8701,210.57,86.86,136.67,120.51,153.48,131.43,108.17,88.54,44.97,59.85,101.31,61.4,88.23,53.8,197.61,261.9299,86.7232,128.29,212.9,51.12,45.86,60.54,39.08,119.76,79.89,177,180.79,78.42,47.56,113.45,85.09,117.06,61.04,502.7,229.93,87.92,124.49,151.21,325.76,64.19,74.29,128.0302,273.05,282.3201,229.82,241.07,197.0499,89.14,19.56,128.21,147.68,485.0801,89.2799,36.6,173.26,292.3999,132.35,176.42,118.84,302.03,170.5,65.03,9.3,389.3799,53.78,209.94,2053.73,206.54,64.98,111.41,55.08,159.63
01/01/2020,73.4125,157.7,1847.84,83.666,1339.39,205.25,58.825,139.4,145.87,218.38,293.98,118.84,35.22,124.9,187.9,298.5901,329.8101,37.1406,323.5701,144.63,52.98,69.78,162.64,316.02,55.35,47.96,293.9199,324.8701,210.57,86.86,136.67,120.51,153.48,131.43,108.17,88.54,44.97,59.85,101.31,61.4,88.23,53.8,197.61,261.9299,86.7232,128.29,212.9,51.12,45.86,60.54,39.08,119.76,79.89,177,180.79,78.42,47.56,113.45,85.09,117.06,61.04,502.7,229.93,87.92,124.49,151.21,325.76,64.19,74.29,128.0302,273.05,282.3201,229.82,241.07,197.0499,89.14,19.56,128.21,147.68,485.0801,89.2799,36.6,173.26,292.3999,132.35,176.42,118.84,302.03,170.5,65.03,9.3,389.3799,53.78,209.94,2053.73,206.54,64.98,111.41,55.08,159.63
02/01/2020,75.0875,160.62,1898.01,86.052,1368.68,209.78,59.9775,141.09,145.97,219.66,292.5,118.94,35.64,123.41,191.12,303.3899,334.4299,37.1027,329.8101,148.2,53.95,70.9,166.99,322.3899,54.99,48.42,291.49,326.3701,210.15,86.95,135.82,121.43,155.11,132.21,110.75,89.55,45.37,60.84,102.2,61.05,88.69,53.75,200.79,266.1599,87.7625,129.57,210.74,52.04,49.1,59.655,38.86,120.46,81.23,180.79,182.27,78.59,48.23,114.56,85.19,116.79,62.2,508.98,234.32,89.35,125.85,155.1,333.3201,63.34,74.16,129.3484,277.8401,291.24,228.5,240.1,199.0866,88.4,19.23,126.07,150.53,490.4299,95.44,37.38,176.86,297.8899,134.14,180,120.43,300.8701,170.32,65.46,9.42,399.3701,55.39,210.45,2074.58,206.26,65.23,112.05,54.33,160.37
03/01/2020,74.3575,158.62,1874.97,88.6019,1361.52,208.67,59.0175,138.34,144.28,218.93,289.54,117.89,34.9,122.58,189.6,300.4299,331.8101,36.9037,325.8999,146.5,53.76,70.33,166.17,314.1899,54.69,47.63,291.73,322.8201,209.8,85.89,135.63,121.01,154.15,131.77,108.76,88.7,45.01,60.1,101.92,60.4,87.02,53.42,200.08,264.3799,87.0092,127.85,205.26,51.2,48.6,60.08,39.06,119.6,79.7,178.86,180.98,78.17,47.01,113.88,85.03,116.72,61.21,503.5701,231.58,88.83,124.6,153.18,332.76,62.78,73.57,128.3168,276.9099,291.1001,228.61,238.47,197.78,89.39,18.89,124.76,148.44,494.47,95.76,36.32,175.55,294.6899,134.16,178.45,118.31,296.8799,169.96,65.7,9.21,413.74,54.53,209.59,2065.48,204.7,65.07,111.88,54.24,158.83
06/01/2020,74.95,159.03,1902.88,90.308,1397.81,212.6,59.265,138.23,144.1,219.96,291.55,117.65,34.85,122.75,189.19,301.23,333.71,36.8563,335.8301,145.65,54.04,70.87,173.45,313.72,54.67,47.8,291.8101,325.1399,208.43,86.34,136.15,120.6,154.61,132.26,110.17,89.4,44.67,59.93,101.83,60.27,86.51,53.1,202.33,266.4099,87.3811,126.96,204.39,51.02,48.39,60.38,39.1,120.35,79.45,177.51,179.43,78.62,47.34,114.89,86.02,116.2,59.89,504,233.95,88.13,124.06,153.3,333.74,62.98,73.86,128.0876,279.04,292.8701,228.55,240.3,198.5866,89.04,18.13,123.58,148.34,497.45,97.12,35.84,176.81,289.1899,133.13,178.62,116.92,300.45,170.19,66.48,9.16,413.1101,53.565,212.22,2047.4,207.36,65.65,111.91,54.15,158.51
07/01/2020,74.5975,157.58,1906.86,93.812,1395.11,213.06,59.9825,135.88,144.98,218.52,289.79,116.56,34.62,121.99,188.69,300.21,333.3899,36.733,330.75,145.7,54.16,70.29,176,312.6399,54.25,47.49,291.3501,326.98,203.93,85.86,134.01,119.06,156.13,132.51,109.67,88.89,44.93,58.93,101.78,59.6,88.97,52.66,202.63,266.47,85.0545,129.41,204.83,50.92,48.25,60.3275,39.25,119.63,78.76,177.61,178.07,78.92,47.62,114.49,86.4,116,61.62,507.22,235.49,87.86,123.41,154.8,337.28,63.93,73.58,128.1735,280.98,292.9099,223.68,238.04,194.2666,88.47,17.78,123.8,146.38,499.1599,96.4,35.15,173.74,296.24,133.58,177.9,119.58,299.54,168.13,66.48,9.25,414.5,58.27,209.62,2068.05,206.05,65.12,111.57,53.92,157.26
08/01/2020,75.7975,160.09,1891.97,98.4279,1405.04,215.22,60.095,136.94,144.96,221.79,295.8999,116.16,34.97,122.51,191.92,305.1001,337.8701,37.0269,339.26,145.4,54.13,69.23,177.33,308.74,54.35,47.52,294.6899,327.5,204.33,86.21,134.7,117.7,156.29,133.71,111.82,89.52,45.39,58.97,101.55,59.71,88.71,52.82,205.91,272.8799,84.4824,129.76,207.39,51.57,47.83,60.3,39.37,121.53,79.36,177.76,180.02,79.42,47.91,116.5,88.04,116.66,61.58,507.1001,237.76,88.88,125.54,157.13,331.3701,63.86,72.66,129.2433,285.01,295.6499,225.62,238.22,193.9266,88.95,17.98,123.4,147.68,500.77,95.5199,34.65,175.9,299.97,133.29,180.63,120.66,307.48,169.71,64.94,9.25,411.03,57.52,210.69,2062.9,207.72,65.8,111.24,54.05,158.89
09/01/2020,77.4075,162.09,1901.05,96.268,1419.79,218.3,60.755,137.44,145.39,225.19,294.22,117.36,35.03,123.85,193.25,309.1001,340.45,36.8657,335.6599,144.83,54.38,69.76,179.6,306.26,55.34,47.32,299.4199,329.6101,206.15,86.44,134.79,117.51,157.67,135.92,112.57,90.21,45.51,59.3,101.48,58.85,89.91,52.73,208.35,274.8999,85.2261,131.33,208.85,52.06,48.97,60.7725,38.8,122.05,80.08,179.07,179.1,79.81,48.11,118.39,88.28,116.93,61.97,513.1001,242.6,90.53,127.81,158.05,336.3401,65.45,72.86,130.6092,289.5801,299.3101,226.47,238.93,195.2632,88.96,18.4,123.5,147.31,507.28,95.28,35.08,177.6,297.9299,135.06,181.2,120.66,306.4099,171.21,66.07,9.26,414.9299,57.31,211.63,2084.29,211.96,65.84,112.03,54.19,160.81
10/01/2020,77.5825,161.34,1883.16,95.63,1428.96,218.06,61.08,136.07,145.06,224.22,295.1299,116.38,34.74,123.97,193.77,311.1699,339.8101,37.4345,329.05,144.62,54.45,69.14,180.2,299.22,55.53,47.13,297.24,328.73,207.66,85.36,134.53,116.44,158.12,138,112.93,89.06,44.98,58.94,100.9,58.99,90.26,52.5,207.27,275.25,85.3692,130,209.08,52.21,48.165,60.8875,38.57,121,79.25,178.68,177.94,79,47.8,118.64,87.46,115.87,61.47,512.1799,242.11,90.16,127.28,156.63,329.9199,65.23,72.11,130.5614,288.9399,298.8799,230.8,238.26,199.5733,89.44,19.14,124.73,146.13,505.03,93.36,34.65,173.43,294.3401,135.57,180.47,118.57,307.74,171.09,65.42,9.25,413.8301,56.67,209.65,2086.9,211.62,65.03,111.7,54.25,158.57
13/01/2020,79.24,163.28,1891.3,104.972,1440.03,221.91,62.995,137.2,145.7,223.34,285.8501,115.88,35.06,124.88,195.33,315.21,345.6299,37.3587,338.9199,143.88,54.58,69.8,183.85,301.1799,56.13,47.97,299.8701,332.02,209.59,85.12,136.53,116.66,159.57,138.94,115.28,88.52,45.8,59.59,102.16,59.15,90.97,52.11,206.51,276.04,85.3501,129.95,211.8,52.78,48.745,61.6,38.1,121.05,80.65,181.27,179.9,79.4,48.02,118.01,87.82,116.75,61.81,523.1101,245.21,91.08,128.54,159.28,330.22,66.15,72.76,130.4755,294.24,303.8501,235.41,236.92,201.04,91.8,20.26,123.87,146.82,510.1499,96.9599,34.98,174.74,297.29,136.51,180.92,119.06,296.74,172.36,65.13,9.24,419.02,57.45,206.89,2080.5,213.47,64.31,112,54.59,159.44
14/01/2020,78.17,162.13,1869.44,107.5839,1430.59,219.06,61.82,138.8,146.52,222.81,288.24,116.18,35.32,124.69,196.05,310.6399,344.6299,37.9843,338.6899,145.2,54.88,69.2,182.12,308.1799,56,47.79,299.75,332.8,207.73,85.74,136.85,116.3,161.39,140.65,114.64,88.2,46.03,59.43,102.92,59.04,90.56,49.3,207.32,272.6799,85.7506,130.67,209.96,52.86,48.21,61.9325,38.09,120.07,81.91,180.45,180.8,79.8,47.71,117.04,87.58,117.27,62.35,518.3201,245.66,90.99,128.8,162.13,332.3501,66.44,73.83,129.7305,290.1699,301.5,233.95,240,200.8966,90.63,20,125.26,146.68,509.6201,96.2399,35.15,173.67,300.76,137.27,181.37,119.53,296.8799,171.23,65.14,9.29,416.1399,57.52,207.96,2071.48,215.7,64.2,111.51,54.19,159.88
